CDF (%),Casecount/Unique Chunk Ratio
0.0,0.008270676691729323
2.272727272727273,0.05189558732131759
4.545454545454546,0.08848342162056111
6.818181818181818,0.10664578983994433
9.090909090909092,0.11258487288804674
11.363636363636363,0.11774587660354306
13.636363636363637,0.13368033515297703
15.909090909090908,0.14373995797800024
18.181818181818183,0.1319254658385093
20.454545454545453,0.12433843253824403
22.727272727272727,0.12433843253824403
25.0,0.12151783389742254
27.272727272727273,0.11854717634830812
29.545454545454547,0.11973482916879143
31.818181818181817,0.1200348769618291
34.09090909090909,0.12139063254466441
36.36363636363637,0.11950701624815362
38.63636363636363,0.12026515151515152
40.90909090909091,0.11641448486909214
43.18181818181818,0.11384603457632375
45.45454545454545,0.11068838003129
47.72727272727273,0.10971947307351033
50.0,0.10834866001050972
52.27272727272727,0.10864752230253305
54.54545454545455,0.10749668707010791
56.81818181818182,0.10606016312450668
59.09090909090909,0.10544786096256685
61.36363636363637,0.10557496996833024
63.63636363636363,0.10353735041383309
65.9090909090909,0.10411634988974063
68.18181818181819,0.10288760116384264
70.45454545454545,0.10270025716734928
72.72727272727273,0.10261982943941791
75.0,0.10261942171048004
77.27272727272727,0.10300871684319055
79.54545454545455,0.10191479066337934
81.81818181818181,0.10271500142203942
84.0909090909091,0.10342157895868728
86.36363636363636,0.10186834583039894
88.63636363636364,0.10220639980129984
90.9090909090909,0.10173905910340018
93.18181818181819,0.099656686933006
95.45454545454545,0.0988614731293015
97.72727272727273,0.10138740661686232
