CDF (%),Casecount/Unique Chunk Ratio
0.0,0.04291845493562232
3.5714285714285716,0.08373205741626795
7.142857142857143,0.25984251968503935
10.714285714285714,0.35931307793923384
14.285714285714286,0.4332210998877666
17.857142857142858,0.48312611012433393
21.428571428571427,0.5161023947151114
25.0,0.3339815264948955
28.571428571428573,0.35720130932896893
32.142857142857146,0.3829787234042553
35.714285714285715,0.4021892655367232
39.285714285714285,0.3897734231475811
42.857142857142854,0.39585575888051666
46.42857142857143,0.4077242727939379
50.0,0.4118564742589704
53.57142857142857,0.41404505784453016
57.142857142857146,0.40795559666975023
60.714285714285715,0.4178949193688226
64.28571428571429,0.4302306288369006
67.85714285714286,0.4265940902021773
71.42857142857143,0.437137330754352
75.0,0.4447311827956989
78.57142857142857,0.4501900108577633
82.14285714285714,0.45447540773083345
85.71428571428571,0.45889736647797197
89.28571428571429,0.4656723484848485
92.85714285714286,0.4660902762182798
96.42857142857143,0.4676035185582493
