CDF (%),Casecount/Unique Chunk Ratio
0.0,0.03852152171700641
0.9345794392523364,0.03868524614508823
1.8691588785046729,0.038904954588437096
2.803738317757009,0.03907347197906847
3.7383177570093458,0.039234328801151915
4.672897196261682,0.03984299724590092
5.607476635514018,0.0401735909374838
6.542056074766355,0.040906903952297805
7.4766355140186915,0.041813855858331916
8.411214953271028,0.04213517189372618
9.345794392523365,0.042416916151543214
10.280373831775702,0.042804173864376314
11.214953271028037,0.04344378621883433
12.149532710280374,0.04408876695592999
13.08411214953271,0.04427985964160394
14.018691588785046,0.04467020023557126
14.953271028037383,0.04500211378024177
15.88785046728972,0.045332014013318
16.822429906542055,0.04555273359176581
17.757009345794394,0.04596466763372523
18.69158878504673,0.04630349051742322
19.626168224299064,0.04671911255797598
20.560747663551403,0.046891687818441864
21.49532710280374,0.04707868279798926
22.429906542056074,0.04781410966509668
23.364485981308412,0.04797641666710771
24.299065420560748,0.04819286670440897
25.233644859813083,0.04851391437228018
26.16822429906542,0.04866708079459695
27.102803738317757,0.04886454030597818
28.037383177570092,0.04921868604040068
28.97196261682243,0.0494961196329946
29.906542056074766,0.04972209545566057
30.8411214953271,0.04991759944099461
31.77570093457944,0.05028021278782082
32.71028037383178,0.051304551150858184
33.64485981308411,0.05208658453742633
34.57943925233645,0.05224277865918418
35.51401869158879,0.05239905610907184
36.44859813084112,0.05255279659417402
37.38317757009346,0.05282952649595483
38.3177570093458,0.05300602251898403
39.25233644859813,0.053250535802604824
40.18691588785047,0.05345837911369225
41.12149532710281,0.05362341205179778
42.05607476635514,0.05386936039611208
42.99065420560748,0.05408336316624291
43.925233644859816,0.05428078031397527
44.85981308411215,0.05445227752978328
45.794392523364486,0.054612499869423056
46.728971962616825,0.05494947175011484
47.66355140186916,0.05511441178849802
48.598130841121495,0.05537283418666096
49.532710280373834,0.05552281309327603
50.467289719626166,0.05571082930085099
51.401869158878505,0.05586069366422064
52.33644859813084,0.05601774386080139
53.271028037383175,0.05616779980351433
54.205607476635514,0.05631780804785776
55.14018691588785,0.05646776861657093
56.074766355140184,0.05662230094027557
57.00934579439252,0.05678169360698131
57.94392523364486,0.0570033972431567
58.87850467289719,0.05715311976178825
59.81308411214953,0.05730279474414259
60.74766355140187,0.05745242221285498
61.6822429906542,0.057611509294067144
62.61682242990654,0.057842191356178595
63.55140186915888,0.05802617417211312
64.48598130841121,0.0582245451166804
65.42056074766356,0.05838071282312465
66.35514018691589,0.058543251444486015
67.28971962616822,0.058736899520785445
68.22429906542057,0.05888570330435144
69.1588785046729,0.05903919155410844
70.09345794392523,0.059188203377510094
71.02803738317758,0.05933716801295762
71.96261682242991,0.05948608548286216
72.89719626168224,0.05963464632310966
73.83177570093459,0.05979032136713997
74.76635514018692,0.060084278768233385
75.70093457943925,0.06026826220634517
76.6355140186916,0.06045331564161838
77.57009345794393,0.060606217643431264
78.50467289719626,0.06078700585461893
79.4392523364486,0.06098739022451046
80.37383177570094,0.06116430446737887
81.30841121495327,0.061388660258102586
82.24299065420561,0.061606408246270394
83.17757009345794,0.061754168121790645
84.11214953271028,0.06192488530033983
85.04672897196262,0.06207964750510047
85.98130841121495,0.062253439566518964
86.91588785046729,0.06240097186502449
87.85046728971963,0.0625487794162493
88.78504672897196,0.06269654037265476
89.7196261682243,0.06284425475627022
90.65420560747664,0.06299255310080823
91.58878504672897,0.06315626371923663
92.5233644859813,0.06331378821561079
93.45794392523365,0.06347350215545058
94.39252336448598,0.06362282596633038
95.32710280373831,0.06377021768524922
96.26168224299066,0.06391756301068388
97.19626168224299,0.06406486196453538
98.13084112149532,0.06421178333681525
99.06542056074767,0.06456058463353503
