CDF (%),Casecount/Unique Chunk Ratio
0.0,0.1262135922330097
4.545454545454546,0.2331288343558282
9.090909090909092,0.26666666666666666
13.636363636363637,0.29245283018867924
18.181818181818183,0.2446043165467626
22.727272727272727,0.2806451612903226
27.272727272727273,0.3055555555555556
31.818181818181817,0.2868421052631579
36.36363636363637,0.3111111111111111
40.90909090909091,0.3179611650485437
45.45454545454545,0.2736625514403292
50.0,0.28180039138943247
54.54545454545455,0.3018867924528302
59.09090909090909,0.3079777365491651
63.63636363636363,0.3181818181818182
68.18181818181819,0.3298611111111111
72.72727272727273,0.3451178451178451
77.27272727272727,0.34520123839009287
81.81818181818181,0.34744525547445254
86.36363636363636,0.3555240793201133
90.9090909090909,0.361731843575419
95.45454545454545,0.3652530779753762
